ve_protein	pa_protein	ve_gene	ve_log2FC	pa_gene	pa_log2FC	response_class	ve_symbol	ve_product	pa_symbol	pa_product	KO	KO_definition	functional_category
WP_007409427.1	WP_023857489.1	gene-ACSAL1_RS10875	2.066445668522116	gene-ACZ0AN_RS12355	1.7905473276227826	conserved_up		segregation/condensation protein A		segregation/condensation protein A	K05896	segregation and condensation protein A	unclassified
WP_007409740.1	WP_095290449.1	gene-ACSAL1_RS07955	1.6250628194059014	gene-ACZ0AN_RS08665	-2.2507549507782385	opposite	cobA	uroporphyrinogen-III C-methyltransferase	cobA	uroporphyrinogen-III C-methyltransferase	K02303	uroporphyrin-III C-methyltransferase [EC:2.1.1.107]	unclassified
WP_007410056.1	WP_023856236.1	gene-ACSAL1_RS15455	-3.7993316724998905	gene-ACZ0AN_RS17555	-1.2411519343862296	conserved_down		protein liaI		protein liaI	K11619	lia operon protein LiaI	unclassified
WP_007609269.1	WP_020452126.1	gene-ACSAL1_RS01645	-8.731497773152256	gene-ACZ0AN_RS13025	-6.096408181815178	conserved_down		antimicrobial peptide LCI		antimicrobial peptide LCI			unclassified
WP_154817944.1	WP_249726582.1	gene-ACSAL1_RS15635	1.4893961096657558	gene-ACZ0AN_RS06815	-2.282602433784756	opposite		assimilatory sulfite reductase (NADPH) flavoprotein subunit		assimilatory sulfite reductase (NADPH) flavoprotein subunit	K00380	sulfite reductase (NADPH) flavoprotein alpha-component [EC:1.8.1.2]	unclassified
WP_209387385.1	WP_035338526.1	gene-ACSAL1_RS10490	2.147092765768256	gene-ACZ0AN_RS11930	-1.4171710271375706	opposite		biotin--[acetyl-CoA-carboxylase] ligase		bifunctional biotin--[acetyl-CoA-carboxylase] synthetase/biotin operon repressor	K03524	BirA family transcriptional regulator, biotin operon repressor / biotin---[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]	regulation
WP_209387624.1	WP_023856361.1	gene-ACSAL1_RS16415	3.1997713131795784	gene-ACZ0AN_RS18515	3.7541233757185535	conserved_up	hisG	ATP phosphoribosyltransferase	hisG	ATP phosphoribosyltransferase	K00765	ATP phosphoribosyltransferase [EC:2.4.2.17]	unclassified
WP_209387679.1	WP_026579237.1	gene-ACSAL1_RS17410	1.4849867843889553	gene-ACZ0AN_RS14050	1.5192416637782065	conserved_up		UPF0715 family protein		UPF0715 family protein			unclassified
WP_209388080.1	WP_020450884.1	gene-ACSAL1_RS05520	-1.088607655130584	gene-ACZ0AN_RS06115	2.025266382205205	opposite	asnB	asparagine synthase (glutamine-hydrolyzing)	asnB	asparagine synthase (glutamine-hydrolyzing)	K01953	asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]	unclassified
WP_209388085.1	WP_020450903.1	gene-ACSAL1_RS05570	-1.7402385939706209	gene-ACZ0AN_RS06220	2.102155761715547	opposite		GNAT family N-acetyltransferase		GNAT family N-acetyltransferase			unclassified
WP_481748173.1	WP_105981050.1	gene-ACSAL1_RS10810	-5.216732604908226	gene-ACZ0AN_RS12265	-2.176400527806829	conserved_down		sugar dehydratase		GerMN domain-containing protein			unclassified
WP_003154237.1	WP_079289134.1	gene-ACSAL1_RS08330	1.228705730217023	gene-ACZ0AN_RS09030	2.18840402564041	conserved_up	fliZ	flagella biosynthesis regulatory protein FliZ	fliZ	flagella biosynthesis regulatory protein FliZ	K02418	flagellar protein FliO/FliZ	regulation
WP_003154243.1	WP_101560838.1	gene-ACSAL1_RS08305	3.055942614352287	gene-ACZ0AN_RS09005	2.16190947115054	conserved_up	swrD	swarming motility protein SwrD	swrD	swarming motility protein SwrD	K02385	flagellar protein FlbD	unclassified
WP_003154259.1	WP_025811385.1	gene-ACSAL1_RS08250	1.9628184827220576	gene-ACZ0AN_RS08950	3.8245743595860016	conserved_up	flgC	flagellar basal body rod protein FlgC	flgC	flagellar basal body rod protein FlgC	K02388	flagellar basal-body rod protein FlgC	unclassified
WP_007407470.1	WP_025810706.1	gene-ACSAL1_RS16590	-2.3203582946019963	gene-ACZ0AN_RS18680	3.064638559250787	opposite	hpf	ribosome hibernation-promoting factor%2C HPF/YfiA family	hpf	ribosome hibernation-promoting factor%2C HPF/YfiA family	K05808	ribosome hibernation promoting factor	unclassified
WP_007407537.1	WP_206761243.1	gene-ACSAL1_RS16995	-1.4793208331478496	gene-ACZ0AN_RS19115	1.2364500784013857	opposite	chrS	chromate efflux transcriptional regulator ChrS		Lrp/AsnC family transcriptional regulator			transport;regulation
WP_007408329.1	WP_020452167.1	gene-ACSAL1_RS11690	-11.145716030371412	gene-ACZ0AN_RS13245	-7.891609756638836	conserved_down	tasA	biofilm matrix protein TasA	tasA	biofilm matrix protein TasA	K06336	spore coat-associated protein N	biofilm_cell_envelope
WP_012118695.1	WP_025810624.1	gene-ACSAL1_RS17695	-5.000973144053073	gene-ACZ0AN_RS19810	-1.0626817659050756	conserved_down		RsfA family transcriptional regulator		RsfA family transcriptional regulator	K06314	prespore-specific regulator	regulation
WP_012118784.1	WP_095291331.1	gene-ACSAL1_RS18340	2.1270939898983303	gene-ACZ0AN_RS20580	3.6371951882411935	conserved_up	cimH	citrate/malate transporter CimH	cimH	citrate/malate transporter CimH	K11616	malate:Na+ symporter	sodium_homeostasis;transport
WP_014417181.1	WP_020450540.1	gene-ACSAL1_RS03915	1.0989780113179863	gene-ACZ0AN_RS04175	1.7105647076707335	conserved_up	map	type I methionyl aminopeptidase	map	type I methionyl aminopeptidase	K01265	methionyl aminopeptidase [EC:3.4.11.18]	unclassified
WP_017419162.1	WP_059231341.1	gene-ACSAL1_RS03070	1.1450079842898782	gene-ACZ0AN_RS14845	-1.3067815561024736	opposite		SRPBCC family protein		SRPBCC family protein			unclassified
WP_021494173.1	WP_075213795.1	gene-ACSAL1_RS09590	6.6109245653865	gene-ACZ0AN_RS10685	4.030802150286297	conserved_up	proC	pyrroline-5-carboxylate reductase	proC	pyrroline-5-carboxylate reductase	K00286	pyrroline-5-carboxylate reductase [EC:1.5.1.2]	proline
WP_061861897.1	WP_101561566.1	gene-ACSAL1_RS02840	-3.4896773671917933	gene-ACZ0AN_RS03010	-2.8988960733055515	conserved_down		FMN-binding negative transcriptional regulator		FMN-binding negative transcriptional regulator	K07734	transcriptional regulator	regulation
WP_077721760.1	WP_020452157.1	gene-ACSAL1_RS01580	1.8800441985345884	gene-ACZ0AN_RS13195	1.3902682595375233	conserved_up		glycine betaine ABC transporter substrate-binding protein		glycine betaine ABC transporter substrate-binding protein	K02002	glycine betaine/proline transport system substrate-binding protein	glycine_betaine_choline;proline;transport
WP_209388263.1	WP_020452348.1	gene-ACSAL1_RS08895	-1.2524950976342657	gene-ACZ0AN_RS14285	-1.08045050474436	conserved_down	xynB	xylan 1%2C4-beta-xylosidase	xynB	xylan 1%2C4-beta-xylosidase	K01198	xylan 1,4-beta-xylosidase [EC:3.2.1.37]	glycine_betaine_choline
WP_007409704.1	WP_020451294.1	gene-ACSAL1_RS07735	2.0770049179577548	gene-ACZ0AN_RS08420	1.000841794795999	conserved_up	rsmH	16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH	rsmH	16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH	K03438	16S rRNA (cytosine1402-N4)-methyltransferase [EC:2.1.1.199]	unclassified
WP_007410407.1	WP_020449871.1	gene-ACSAL1_RS00835	2.228470254404137	gene-ACZ0AN_RS00845	-1.2209646804641816	opposite		adenylate kinase		adenylate kinase	K00939	adenylate kinase [EC:2.7.4.3]	unclassified
WP_014419260.1	WP_257475246.1	gene-ACSAL1_RS18510	-6.240983486470718	gene-ACZ0AN_RS15400	5.335243977900378	opposite		polysaccharide lyase family 1 protein		pectate lyase family protein	K01732	pectin lyase [EC:4.2.2.10]	biofilm_cell_envelope
WP_029972872.1	WP_128822195.1	gene-ACSAL1_RS17530	2.812218569607233	gene-ACZ0AN_RS20370	-1.795460543469901	opposite		ABC transporter ATP-binding protein		ABC transporter ATP-binding protein	K06147	ATP-binding cassette, subfamily B, bacterial	transport
WP_209387507.1	WP_020452601.1	gene-ACSAL1_RS13720	-2.9707321629145964	gene-ACZ0AN_RS15705	1.6448229125444818	opposite		acetoin utilization AcuB family protein		acetoin utilization AcuB family protein	K04767	acetoin utilization protein AcuB	unclassified
WP_209387565.1	WP_020450840.1	gene-ACSAL1_RS15115	-3.024986099388633	gene-ACZ0AN_RS05870	2.925827087659836	opposite	allC	allantoate deiminase	allC	allantoate deiminase			unclassified
WP_209388237.1	WP_020451396.1	gene-ACSAL1_RS08290	4.075032889030868	gene-ACZ0AN_RS08990	2.8385944950647946	conserved_up		flagellar hook-length control protein FliK		flagellar hook-length control protein FliK	K02414	flagellar hook-length control protein FliK	unclassified
WP_003154494.1	WP_003181465.1	gene-ACSAL1_RS07585	-1.5359154723180035	gene-ACZ0AN_RS08265	2.530751783860001	opposite		Fpa/YlaN family protein		Fpa/YlaN family protein			unclassified
WP_003154836.1	WP_023856720.1	gene-ACSAL1_RS06460	2.982318937492834	gene-ACZ0AN_RS06985	-1.0506667382236583	opposite		phage tail assembly chaperone		phage tail assembly chaperone			unclassified
WP_007408822.1	WP_075212784.1	gene-ACSAL1_RS14030	2.0635689781125235	gene-ACZ0AN_RS16045	1.4062881097759754	conserved_up	mnmL	tRNA modification radical SAM protein MnmL/YtqA	mnmL	tRNA modification radical SAM protein MnmL/YtqA	K07139	uncharacterized protein	unclassified
WP_007408836.1	WP_020452680.1	gene-ACSAL1_RS14125	-2.3175374697918647	gene-ACZ0AN_RS16150	1.1396511708229558	opposite	ytzI	YtzI protein	ytzI	YtzI protein			unclassified
WP_007409237.1	WP_026579965.1	gene-ACSAL1_RS05050	-1.3226174272393254	gene-ACZ0AN_RS05525	1.4886367338657742	opposite		Cof-type HAD-IIB family hydrolase		Cof-type HAD-IIB family hydrolase			unclassified
WP_017417943.1	WP_149169593.1	gene-ACSAL1_RS09585	5.651574961305816	gene-ACZ0AN_RS10680	4.669124185727576	conserved_up	proB	glutamate 5-kinase	proB	glutamate 5-kinase	K00931	glutamate 5-kinase [EC:2.7.2.11]	proline;transport
WP_017417961.1	WP_020451807.1	gene-ACSAL1_RS09745	-1.0584476815359367	gene-ACZ0AN_RS11240	8.30862106703416	opposite		TraR/DksA family transcriptional regulator		TraR/DksA family transcriptional regulator	K06204	RNA polymerase-binding transcription factor	regulation
WP_021495015.1	WP_020451572.1	gene-ACSAL1_RS03050	3.3480228550340394	gene-ACZ0AN_RS09945	1.025800897923306	conserved_up		DMT family transporter		DMT family transporter	K18924	paired small multidrug resistance pump	unclassified
WP_022552595.1	WP_026580558.1	gene-ACSAL1_RS02080	-2.613365052834894	gene-ACZ0AN_RS02450	-1.1412646109687523	conserved_down		YcnI family copper-binding membrane protein		YcnI family copper-binding membrane protein			unclassified
WP_209387613.1	WP_020453028.1	gene-ACSAL1_RS16125	-5.160458131216826	gene-ACZ0AN_RS18280	-6.420474377033791	conserved_down	epsE	glycosyltransferase EpsE		glycosyltransferase family 2 protein	K19423	glycosyltransferase EpsE [EC:2.4.-.-]	biofilm_cell_envelope
WP_209387667.1	WP_095292203.1	gene-ACSAL1_RS17035	-1.7654474575762205	gene-ACZ0AN_RS18005	-1.1489838384540092	conserved_down		T7SS effector LXG polymorphic toxin		ribonuclease YeeF family protein			unclassified
WP_209387673.1	WP_023857110.1	gene-ACSAL1_RS17220	1.805820452869502	gene-ACZ0AN_RS19355	-1.808681497853818	opposite	cls	cardiolipin synthase	cls	cardiolipin synthase	K06131	cardiolipin synthase A/B [EC:2.7.8.-]	unclassified
WP_209388092.1	WP_020450924.1	gene-ACSAL1_RS05695	-10.07162757888156	gene-ACZ0AN_RS06340	-1.5796372349978192	conserved_down	argF	ornithine carbamoyltransferase	argF	ornithine carbamoyltransferase	K00611	ornithine carbamoyltransferase [EC:2.1.3.3]	unclassified
WP_209388132.1	WP_020452921.1	gene-ACSAL1_RS06295	2.85356140040562	gene-ACZ0AN_RS17660	-1.839998180032269	opposite	uxaC	glucuronate isomerase	uxaC	glucuronate isomerase	K01812	glucuronate isomerase [EC:5.3.1.12]	unclassified
WP_209388138.1	WP_249726576.1	gene-ACSAL1_RS06370	6.143813365238279	gene-ACZ0AN_RS06895	1.2365303135077437	conserved_up		phage portal protein		phage portal protein			unclassified
WP_003156639.1	WP_020452158.1	gene-ACSAL1_RS01575	2.488416056033597	gene-ACZ0AN_RS13200	2.383794255565834	conserved_up	opuAB	glycine/proline betaine ABC transporter permease subunit OpuAB		ABC transporter permease	K02001	glycine betaine/proline transport system permease protein	glycine_betaine_choline;proline;transport
WP_007407248.1	WP_023856762.1	gene-ACSAL1_RS06605	-2.595291170227365	gene-ACZ0AN_RS07245	-1.1613355431782524	conserved_down		M55 family metallopeptidase		M55 family metallopeptidase	K16203	D-amino peptidase [EC:3.4.11.-]	unclassified
WP_014417341.1	WP_023856566.1	gene-ACSAL1_RS05225	-1.5868136767450012	gene-ACZ0AN_RS05695	-1.1397539687681253	conserved_down	hemY	protoporphyrinogen oxidase	hemY	protoporphyrinogen oxidase	K00231	protoporphyrinogen/coproporphyrinogen III oxidase [EC:1.3.3.4 1.3.3.15]	unclassified
WP_022553605.1	WP_103749065.1	gene-ACSAL1_RS05025	-1.011685951071803	gene-ACZ0AN_RS05505	-2.313746019608196	conserved_down		YheC/YheD family endospore coat-associated protein		YheC/YheD family endospore coat-associated protein			unclassified
WP_022553706.1	WP_020452785.1	gene-ACSAL1_RS14680	1.4637724241629897	gene-ACZ0AN_RS16830	2.082874836018976	conserved_up		Na(+)/H(+) antiporter subunit C		Na(+)/H(+) antiporter subunit C	K05567	multicomponent Na+:H+ antiporter subunit C	sodium_homeostasis
WP_104843205.1	WP_020450688.1	gene-ACSAL1_RS04730	-2.758061894974675	gene-ACZ0AN_RS05090	1.957381722390279	opposite		hypothetical protein		hypothetical protein			unclassified
WP_021494112.1	WP_145645272.1	gene-ACSAL1_RS15545	1.250527747499146	gene-ACZ0AN_RS13350	-2.4717615604789205	opposite		iron-hydroxamate ABC transporter substrate-binding protein		iron-hydroxamate ABC transporter substrate-binding protein	K25308	ferric hydroxamate/heme transport system substrate-binding protein	transport
WP_021495071.1	WP_249726879.1	gene-ACSAL1_RS02635	1.7491701675566806	gene-ACZ0AN_RS16925	1.8497473735124328	conserved_up		Rrf2 family transcriptional regulator		Rrf2 family transcriptional regulator			regulation
WP_021495223.1	WP_020453012.1	gene-ACSAL1_RS16035	2.001584427761545	gene-ACZ0AN_RS18195	2.930528987588032	conserved_up		LutC/YkgG family protein		LutC/YkgG family protein	K00782	L-lactate dehydrogenase complex protein LldG	unclassified
WP_115941057.1	WP_216921597.1	gene-ACSAL1_RS15815	5.424529260102979	gene-ACZ0AN_RS01640	-3.521480606460165	opposite		lantibiotic immunity ABC transporter MutE/EpiE family permease subunit		lantibiotic immunity ABC transporter MutE/EpiE family permease subunit	K20491	lantibiotic transport system permease protein	transport
WP_159353720.1	WP_039072751.1	gene-ACSAL1_RS01150	-1.216529476565915	gene-ACZ0AN_RS10455	-1.5264984191872444	conserved_down		ABC transporter ATP-binding protein		ABC transporter ATP-binding protein			transport
WP_179156185.1	WP_065644469.1	gene-ACSAL1_RS01005	-3.997533034475594	gene-ACZ0AN_RS19595	4.4658135840322375	opposite		MFS transporter		MFS transporter	K08174	MFS transporter, FHS family, glucose/mannose:H+ symporter	transport
WP_209387770.1	WP_020451188.1	gene-ACSAL1_RS18850	1.4661509810766142	gene-ACZ0AN_RS07830	-1.776085064072524	opposite		RDD family protein		RDD family protein			unclassified
WP_003152013.1	WP_003184900.1	gene-ACSAL1_RS14815	1.23429023707892	gene-ACZ0AN_RS16980	-3.6253451981592177	opposite		WXG100 family type VII secretion target		WXG100 family type VII secretion target	K14956	ESAT-6 family protein	unclassified
WP_003152056.1	WP_023856153.1	gene-ACSAL1_RS14700	2.040517932540208	gene-ACZ0AN_RS16850	1.5971631967375328	conserved_up	mnhG	monovalent cation/H(+) antiporter subunit G	mnhG	monovalent cation/H(+) antiporter subunit G	K05571	multicomponent Na+:H+ antiporter subunit G	sodium_homeostasis
WP_003152109.1	WP_048349932.1	gene-ACSAL1_RS14555	3.0347676800512047	gene-ACZ0AN_RS03115	3.033028153331931	conserved_up		iron-containing alcohol dehydrogenase		iron-containing alcohol dehydrogenase	K19955	alcohol dehydrogenase [EC:1.1.1.-]	unclassified
WP_003152428.1	WP_023855496.1	gene-ACSAL1_RS13480	-4.184454578075795	gene-ACZ0AN_RS15555	-2.7723640814601618	conserved_down		argininosuccinate synthase		argininosuccinate synthase	K01940	argininosuccinate synthase [EC:6.3.4.5]	unclassified
WP_003155740.1	WP_020450451.1	gene-ACSAL1_RS03470	1.7888922485820404	gene-ACZ0AN_RS03715	1.4795284656142655	conserved_up	pcrB	heptaprenylglyceryl phosphate synthase	pcrB	heptaprenylglyceryl phosphate synthase	K07094	heptaprenylglyceryl phosphate synthase [EC:2.5.1.-]	unclassified
WP_003155777.1	WP_020450431.1	gene-ACSAL1_RS03370	-2.8572146915143524	gene-ACZ0AN_RS03595	-5.242249910141628	conserved_down		Fur-regulated basic protein FbpA		hypothetical protein			unclassified
WP_007610368.1	WP_020450770.1	gene-ACSAL1_RS05015	-3.115134870592171	gene-ACZ0AN_RS05480	-1.0180402323083362	conserved_down		alpha/beta-type small acid-soluble spore protein		alpha/beta-type small acid-soluble spore protein	K06418	small acid-soluble spore protein A/B/C/D	glycine_betaine_choline
WP_007613482.1	WP_025809768.1	gene-ACSAL1_RS14880	4.0451280043721525	gene-ACZ0AN_RS17015	2.463485757789753	conserved_up		Na+/H+ antiporter NhaC family protein		Na+/H+ antiporter family protein	K07084	putative amino acid transporter	sodium_homeostasis
WP_007613715.1	WP_043054605.1	gene-ACSAL1_RS15530	1.4955969217899057	gene-ACZ0AN_RS17675	-1.8904054174507483	opposite		ABC transporter ATP-binding protein		ABC transporter ATP-binding protein	K25290	ferric hydroxamate/heme transport system ATP-binding protein [EC:7.2.2.16]	transport
WP_007613715.1	WP_043054605.1	gene-ACSAL1_RS15530	1.4955969217899057	gene-ACZ0AN_RS17675	-1.8904054174507483	opposite		ABC transporter ATP-binding protein		ABC transporter ATP-binding protein	K02013	iron complex transport system ATP-binding protein [EC:7.2.2.-]	transport
WP_007613715.1	WP_043054605.1	gene-ACSAL1_RS15530	1.4955969217899057	gene-ACZ0AN_RS17675	-1.8904054174507483	opposite		ABC transporter ATP-binding protein		ABC transporter ATP-binding protein	K25283	iron-siderophore transport system permease protein	transport
WP_128496533.1	WP_059230658.1	gene-ACSAL1_RS04825	-2.757406303711848	gene-ACZ0AN_RS05225	1.6002988216732843	opposite		NADPH-dependent FMN reductase		NADPH-dependent FMN reductase	K03206	azobenzene reductase [EC:1.7.1.6]	unclassified
WP_209387345.1	WP_023857357.1	gene-ACSAL1_RS09835	2.46989137940372	gene-ACZ0AN_RS11315	1.8831739039455029	conserved_up		AAA family ATPase		ATP-binding protein	K04748	nitric oxide reductase NorQ protein	unclassified
WP_209387859.1	WP_025811956.1	gene-ACSAL1_RS01600	-5.210545311313145	gene-ACZ0AN_RS03425	-3.586727143568864	conserved_down	amyE	alpha-amylase	amyS	alpha-amylase			unclassified
WP_209387863.1	WP_463315624.1	gene-ACSAL1_RS01725	-1.3586295861237343	gene-ACZ0AN_RS02465	1.5136745945016676	opposite	nirB	nitrite reductase large subunit NirB	nirB	nitrite reductase large subunit NirB	K26139	nitrite reductase [NAD(P)H] large subunit [EC:1.7.1.4]	unclassified
WP_209387899.1	WP_039073225.1	gene-ACSAL1_RS02185	-1.129939052314909	gene-ACZ0AN_RS02590	2.7237668876926624	opposite		BglG family transcription antiterminator		BglG family transcription antiterminator	K03483	mannitol operon transcriptional activator	unclassified
